FIPS,HAVI,HAVI_level,factor_variable,factor_label,domain,factor_weight,havi_component_value,weighted_contribution,signed_pct_contribution,abs_pct_contribution,direction
16079,63.28749724327082,Very High Vulnerability,transport_vulnerability_havi,Transportation Vulnerability,SDOH,0.044444444444444446,-0.8317176307938114,-0.03696522803528051,-7.117374235365423,7.117374235365423,Lowers HAVI
16079,63.28749724327082,Very High Vulnerability,POS_MEDIAN_DIST_CLINIC_havi,Distance to Clinic,SDOH,0.044444444444444446,-0.6412461971276181,-0.028499830983449694,-5.487426252592703,5.487426252592703,Lowers HAVI
16081,34.13889293672001,Low Vulnerability,primary_care_providers_per_10k_havi,Primary Care Providers,Supply,0.0375,0.2575896463431401,0.009659611737867753,0.9783472329755883,0.9783472329755883,Increases HAVI
16081,34.13889293672001,Low Vulnerability,dentists_per_10k_havi,Dentists,Supply,0.0375,0.2715762644047279,0.010184109915177295,1.0314695896910147,1.0314695896910147,Increases HAVI
16081,34.13889293672001,Low Vulnerability,mental_health_providers_per_10k_havi,Mental Health Providers,Supply,0.0375,0.5661952409447674,0.021232321535428776,2.1504573462721854,2.1504573462721854,Increases HAVI
16081,34.13889293672001,Low Vulnerability,beds_per_1000_havi,Hospital Beds,Supply,0.0375,0.4692287364302616,0.017596077616134808,1.7821703722813609,1.7821703722813609,Increases HAVI
16081,34.13889293672001,Low Vulnerability,hospitals_per_100k_havi,Hospitals,Supply,0.0375,-0.285706584381543,-0.010713996914307862,-1.085137738417618,1.085137738417618,Lowers HAVI
16081,34.13889293672001,Low Vulnerability,clinics_per_100k_havi,Rural Health Clinics,Supply,0.0375,-0.3339811669123712,-0.012524293759213918,-1.268488680167708,1.268488680167708,Lowers HAVI
16081,34.13889293672001,Low Vulnerability,critical_access_per_100k_havi,Critical Access Hospitals,Supply,0.0375,-0.4583236859215615,-0.017187138222058553,-1.740752069402706,1.740752069402706,Lowers HAVI
16081,34.13889293672001,Low Vulnerability,POS_FQHC_RATE_havi,FQHC Access,Supply,0.0375,0.61440883054581,0.023040331145467875,2.3335766317234534,2.3335766317234534,Increases HAVI
16081,34.13889293672001,Low Vulnerability,ACS_PCT_AGE_ABOVE65_havi,Older Adults,Demand,0.075,-1.384489075531919,-0.10383668066489392,-10.516812887170266,10.516812887170266,Lowers HAVI
16081,34.13889293672001,Low Vulnerability,disease_burden_composite_havi,Disease Burden,Demand,0.075,-1.7496005334764306,-0.1312200400107323,-13.290261196749102,13.290261196749102,Lowers HAVI
16081,34.13889293672001,Low Vulnerability,ACS_PCT_AGE_0_4_havi,Children Under 5,Demand,0.075,0.2775380725435272,0.02081535544076454,2.1082260810795908,2.1082260810795908,Increases HAVI
16081,34.13889293672001,Low Vulnerability,ACS_PCT_DISABLE_havi,Disability,Demand,0.075,-1.9115215297996304,-0.14336411473497226,-14.520240436694367,14.520240436694367,Lowers HAVI
16081,34.13889293672001,Low Vulnerability,pers_povty_pct_23_havi,Poverty,SDOH,0.044444444444444446,-1.4616088534671638,-0.0649603934874295,-6.579334961496171,6.579334961496171,Lowers HAVI
16081,34.13889293672001,Low Vulnerability,ACS_PCT_UNEMPLOY_havi,Unemployment,SDOH,0.044444444444444446,-1.4577038189649358,-0.0647868363984416,-6.5617567086240625,6.5617567086240625,Lowers HAVI
16081,34.13889293672001,Low Vulnerability,ACS_PCT_RENTER_HU_COST_30PCT_havi,Housing Burden,SDOH,0.044444444444444446,0.6182806003515061,0.027479137793400273,2.783148966467925,2.783148966467925,Increases HAVI
16081,34.13889293672001,Low Vulnerability,ACS_PCT_HH_NO_INTERNET_havi,No Internet,SDOH,0.044444444444444446,-1.5166167537578927,-0.06740518905590634,-6.8269493630392155,6.8269493630392155,Lowers HAVI
16081,34.13889293672001,Low Vulnerability,rural_pct_havi,Rural Population,SDOH,0.044444444444444446,1.0692872735364067,0.0475238788238403,4.813325484429306,4.813325484429306,Increases HAVI
16081,34.13889293672001,Low Vulnerability,ACS_PCT_HH_LIMIT_ENGLISH_havi,Limited English,SDOH,0.044444444444444446,0.2275651046855374,0.010114004652690552,1.0243691708095752,1.0243691708095752,Increases HAVI
16081,34.13889293672001,Low Vulnerability,ACS_PCT_UNINSURED_havi,Uninsured,SDOH,0.044444444444444446,1.1653801282298406,0.0517946723657707,5.245881073385093,5.245881073385093,Increases HAVI
16081,34.13889293672001,Low Vulnerability,transport_vulnerability_havi,Transportation Vulnerability,SDOH,0.044444444444444446,-2.4083039780073365,-0.10703573235588162,-10.840820047598285,10.840820047598285,Lowers HAVI
16081,34.13889293672001,Low Vulnerability,POS_MEDIAN_DIST_CLINIC_havi,Distance to Clinic,SDOH,0.044444444444444446,-0.5594826621435565,-0.024865896095269176,-2.5184739615254035,2.5184739615254035,Lowers HAVI
16083,42.71678887802482,Low Vulnerability,primary_care_providers_per_10k_havi,Primary Care Providers,Supply,0.049999999999999996,-0.7180834291885838,-0.03590417145942919,-6.231825810300115,6.231825810300115,Lowers HAVI
16083,42.71678887802482,Low Vulnerability,dentists_per_10k_havi,Dentists,Supply,0.049999999999999996,-1.039146176213241,-0.051957308810662045,-9.018141483807547,9.018141483807547,Lowers HAVI
16083,42.71678887802482,Low Vulnerability,mental_health_providers_per_10k_havi,Mental Health Providers,Supply,0.049999999999999996,0.040162099999621,0.0020081049999810495,0.34854336028378496,0.34854336028378496,Increases HAVI
16083,42.71678887802482,Low Vulnerability,beds_per_1000_havi,Hospital Beds,Supply,0.049999999999999996,0.0810750082790465,0.004053750413952325,0.7036025462035407,0.7036025462035407,Increases HAVI
16083,42.71678887802482,Low Vulnerability,hospitals_per_100k_havi,Hospitals,Supply,0.049999999999999996,0.5242415904556577,0.026212079522782882,4.5495859414635955,4.5495859414635955,Increases HAVI
16083,42.71678887802482,Low Vulnerability,clinics_per_100k_havi,Rural Health Clinics,Supply,0.0,0.6218990136056702,0.0,0.0,0.0,Lowers HAVI
16083,42.71678887802482,Low Vulnerability,critical_access_per_100k_havi,Critical Access Hospitals,Supply,0.0,0.4620409369546357,0.0,0.0,0.0,Lowers HAVI
16083,42.71678887802482,Low Vulnerability,POS_FQHC_RATE_havi,FQHC Access,Supply,0.049999999999999996,-0.4340521919572652,-0.021702609597863257,-3.7668849369120476,3.7668849369120476,Lowers HAVI
16083,42.71678887802482,Low Vulnerability,ACS_PCT_AGE_ABOVE65_havi,Older Adults,Demand,0.075,-0.7587222687433104,-0.05690417015574828,-9.87675977124301,9.87675977124301,Lowers HAVI
16083,42.71678887802482,Low Vulnerability,disease_burden_composite_havi,Disease Burden,Demand,0.075,-0.6308361434673287,-0.047312710760049656,-8.211986520923018,8.211986520923018,Lowers HAVI
16083,42.71678887802482,Low Vulnerability,ACS_PCT_AGE_0_4_havi,Children Under 5,Demand,0.075,0.8291896654238299,0.06218922490678724,10.794077711404649,10.794077711404649,Increases HAVI
16083,42.71678887802482,Low Vulnerability,ACS_PCT_DISABLE_havi,Disability,Demand,0.075,-0.5158463722523453,-0.0386884779189259,-6.715093134201002,6.715093134201002,Lowers HAVI
16083,42.71678887802482,Low Vulnerability,pers_povty_pct_23_havi,Poverty,SDOH,0.044444444444444446,-0.7361382473719554,-0.032717255438753576,-5.678678231463855,5.678678231463855,Lowers HAVI
16083,42.71678887802482,Low Vulnerability,ACS_PCT_UNEMPLOY_havi,Unemployment,SDOH,0.044444444444444446,-0.6898249032148007,-0.030658884587324478,-5.32141031306613,5.32141031306613,Lowers HAVI
16083,42.71678887802482,Low Vulnerability,ACS_PCT_RENTER_HU_COST_30PCT_havi,Housing Burden,SDOH,0.044444444444444446,0.4952593336669773,0.022011525940754548,3.8205030197308867,3.8205030197308867,Increases HAVI
16083,42.71678887802482,Low Vulnerability,ACS_PCT_HH_NO_INTERNET_havi,No Internet,SDOH,0.044444444444444446,-0.8658868297937212,-0.038483859101943164,-6.679577795088193,6.679577795088193,Lowers HAVI
16083,42.71678887802482,Low Vulnerability,rural_pct_havi,Rural Population,SDOH,0.044444444444444446,-0.8731813903423169,-0.038808061792991864,-6.735849103287826,6.735849103287826,Lowers HAVI
16083,42.71678887802482,Low Vulnerability,ACS_PCT_HH_LIMIT_ENGLISH_havi,Limited English,SDOH,0.044444444444444446,0.4702764012562909,0.020901173389168484,3.627781020914523,3.627781020914523,Increases HAVI
16083,42.71678887802482,Low Vulnerability,ACS_PCT_UNINSURED_havi,Uninsured,SDOH,0.044444444444444446,0.2043989050840822,0.009084395781514765,1.5767630835374031,1.5767630835374031,Increases HAVI
16083,42.71678887802482,Low Vulnerability,transport_vulnerability_havi,Transportation Vulnerability,SDOH,0.044444444444444446,-0.0395723042641663,-0.0017587690784073913,-0.3052665495863577,0.3052665495863577,Lowers HAVI
16083,42.71678887802482,Low Vulnerability,POS_MEDIAN_DIST_CLINIC_havi,Distance to Clinic,SDOH,0.044444444444444446,-0.7826750143973467,-0.034785556195437634,-6.0376696665825165,6.0376696665825165,Lowers HAVI
16085,46.08338964297358,Moderate Vulnerability,primary_care_providers_per_10k_havi,Primary Care Providers,Supply,0.0375,-0.491463112442969,-0.018429866716611336,-2.184471702173059,2.184471702173059,Lowers HAVI
16085,46.08338964297358,Moderate Vulnerability,dentists_per_10k_havi,Dentists,Supply,0.0375,0.2562395567073103,0.009608983376524136,1.1389421635778278,1.1389421635778278,Increases HAVI
16085,46.08338964297358,Moderate Vulnerability,mental_health_providers_per_10k_havi,Mental Health Providers,Supply,0.0375,0.5661952409447674,0.021232321535428776,2.516643569851701,2.516643569851701,Increases HAVI
16085,46.08338964297358,Moderate Vulnerability,beds_per_1000_havi,Hospital Beds,Supply,0.0375,0.327100341567892,0.012266262808795949,1.4539065533817044,1.4539065533817044,Increases HAVI
16085,46.08338964297358,Moderate Vulnerability,hospitals_per_100k_havi,Hospitals,Supply,0.0375,-1.2436712186001897,-0.046637670697507114,-5.527911485227617,5.527911485227617,Lowers HAVI
16085,46.08338964297358,Moderate Vulnerability,clinics_per_100k_havi,Rural Health Clinics,Supply,0.0375,0.1720655385127087,0.006452457694226576,0.7648026683666892,0.7648026683666892,Increases HAVI
16085,46.08338964297358,Moderate Vulnerability,critical_access_per_100k_havi,Critical Access Hospitals,Supply,0.0375,-1.4010185140956863,-0.05253819427858824,-6.227294014090881,6.227294014090881,Lowers HAVI
16085,46.08338964297358,Moderate Vulnerability,POS_FQHC_RATE_havi,FQHC Access,Supply,0.0375,0.61440883054581,0.023040331145467875,2.7309449476705394,2.7309449476705394,Increases HAVI
16085,46.08338964297358,Moderate Vulnerability,ACS_PCT_AGE_ABOVE65_havi,Older Adults,Demand,0.075,1.383733578227859,0.10378001836708943,12.300930704483735,12.300930704483735,Increases HAVI
16085,46.08338964297358,Moderate Vulnerability,disease_burden_composite_havi,Disease Burden,Demand,0.075,-0.6598807915350887,-0.04949105936513165,-5.866120485627439,5.866120485627439,Lowers HAVI
16085,46.08338964297358,Moderate Vulnerability,ACS_PCT_AGE_0_4_havi,Children Under 5,Demand,0.075,-0.7082000196524229,-0.053115001473931715,-6.29566233249559,6.29566233249559,Lowers HAVI
16085,46.08338964297358,Moderate Vulnerability,ACS_PCT_DISABLE_havi,Disability,Demand,0.075,-1.204501877621072,-0.0903376408215804,-10.707620573183435,10.707620573183435,Lowers HAVI
16085,46.08338964297358,Moderate Vulnerability,pers_povty_pct_23_havi,Poverty,SDOH,0.044444444444444446,-1.238387128514792,-0.05503942793399076,-6.523762470687204,6.523762470687204,Lowers HAVI
16085,46.08338964297358,Moderate Vulnerability,ACS_PCT_UNEMPLOY_havi,Unemployment,SDOH,0.044444444444444446,-0.8072652079765862,-0.035878453687848276,-4.252633402290929,4.252633402290929,Lowers HAVI
16085,46.08338964297358,Moderate Vulnerability,ACS_PCT_RENTER_HU_COST_30PCT_havi,Housing Burden,SDOH,0.044444444444444446,-0.0357824675212404,-0.001590331889832907,-0.18850027858704735,0.18850027858704735,Lowers HAVI
16085,46.08338964297358,Moderate Vulnerability,ACS_PCT_HH_NO_INTERNET_havi,No Internet,SDOH,0.044444444444444446,-1.216804013920997,-0.05408017839648876,-6.410063684786217,6.410063684786217,Lowers HAVI
16085,46.08338964297358,Moderate Vulnerability,rural_pct_havi,Rural Population,SDOH,0.044444444444444446,0.1336522218917653,0.0059400987507451245,0.7040733299183692,0.7040733299183692,Increases HAVI
16085,46.08338964297358,Moderate Vulnerability,ACS_PCT_HH_LIMIT_ENGLISH_havi,Limited English,SDOH,0.044444444444444446,-0.6815738197574546,-0.030292169766997983,-3.590497352527591,3.590497352527591,Lowers HAVI
16085,46.08338964297358,Moderate Vulnerability,ACS_PCT_UNINSURED_havi,Uninsured,SDOH,0.044444444444444446,0.1747651228725388,0.007767338794335057,0.9206540697401054,0.9206540697401054,Increases HAVI
16085,46.08338964297358,Moderate Vulnerability,transport_vulnerability_havi,Transportation Vulnerability,SDOH,0.044444444444444446,-0.7159185666931179,-0.031818602964138576,-3.7714237897983365,3.7714237897983365,Lowers HAVI
16085,46.08338964297358,Moderate Vulnerability,POS_MEDIAN_DIST_CLINIC_havi,Distance to Clinic,SDOH,0.044444444444444446,3.0226441002662856,0.1343397377896127,15.923140421533983,15.923140421533983,Increases HAVI
16087,59.7652592318697,High Vulnerability,primary_care_providers_per_10k_havi,Primary Care Providers,Supply,0.0375,0.7310878787756242,0.027415795454085908,5.565719925517144,5.565719925517144,Increases HAVI
16087,59.7652592318697,High Vulnerability,dentists_per_10k_havi,Dentists,Supply,0.0375,0.9690718156699808,0.036340193087624276,7.377474678918613,7.377474678918613,Increases HAVI
16087,59.7652592318697,High Vulnerability,mental_health_providers_per_10k_havi,Mental Health Providers,Supply,0.0375,0.5661952409447674,0.021232321535428776,4.310404023572141,4.310404023572141,Increases HAVI
16087,59.7652592318697,High Vulnerability,beds_per_1000_havi,Hospital Beds,Supply,0.0375,0.4334285915900803,0.01625357218462801,3.2996609826738856,3.2996609826738856,Increases HAVI
16087,59.7652592318697,High Vulnerability,hospitals_per_100k_havi,Hospitals,Supply,0.0375,-0.3986136737069231,-0.014948012764009614,-3.0346174936585233,3.0346174936585233,Lowers HAVI
16087,59.7652592318697,High Vulnerability,clinics_per_100k_havi,Rural Health Clinics,Supply,0.0375,-0.4576625290067858,-0.017162344837754466,-3.4841522213739164,3.4841522213739164,Lowers HAVI
16087,59.7652592318697,High Vulnerability,critical_access_per_100k_havi,Critical Access Hospitals,Supply,0.0375,-0.5694310539488204,-0.021353664523080764,-4.335038037395577,4.335038037395577,Lowers HAVI
16087,59.7652592318697,High Vulnerability,POS_FQHC_RATE_havi,FQHC Access,Supply,0.0375,0.61440883054581,0.023040331145467875,4.6774506456179505,4.6774506456179505,Increases HAVI
16087,59.7652592318697,High Vulnerability,ACS_PCT_AGE_ABOVE65_havi,Older Adults,Demand,0.075,1.2034278881362257,0.09025709161021693,18.3232215178839,18.3232215178839,Increases HAVI
16087,59.7652592318697,High Vulnerability,disease_burden_composite_havi,Disease Burden,Demand,0.075,0.0515767262749529,0.003868254470621467,0.7852998837901677,0.7852998837901677,Increases HAVI
16087,59.7652592318697,High Vulnerability,ACS_PCT_AGE_0_4_havi,Children Under 5,Demand,0.075,-0.3735916764299443,-0.028019375732245822,-5.688253622795044,5.688253622795044,Lowers HAVI
16087,59.7652592318697,High Vulnerability,ACS_PCT_DISABLE_havi,Disability,Demand,0.075,0.1682180964139232,0.012616357231044241,2.5612647623470703,2.5612647623470703,Increases HAVI
16087,59.7652592318697,High Vulnerability,pers_povty_pct_23_havi,Poverty,SDOH,0.044444444444444446,-0.1780839349910259,-0.007914841555156708,-1.6068033271046869,1.6068033271046869,Lowers HAVI
16087,59.7652592318697,High Vulnerability,ACS_PCT_UNEMPLOY_havi,Unemployment,SDOH,0.044444444444444446,-0.01228468343527,-0.0005459859304564444,-0.11084138621046515,0.11084138621046515,Lowers HAVI
16087,59.7652592318697,High Vulnerability,ACS_PCT_RENTER_HU_COST_30PCT_havi,Housing Burden,SDOH,0.044444444444444446,0.4306731686575992,0.01914102971811552,3.8858478746475376,3.8858478746475376,Increases HAVI
16087,59.7652592318697,High Vulnerability,ACS_PCT_HH_NO_INTERNET_havi,No Internet,SDOH,0.044444444444444446,-0.1470176467757098,-0.006534117634475992,-1.3265005852112168,1.3265005852112168,Lowers HAVI
16087,59.7652592318697,High Vulnerability,rural_pct_havi,Rural Population,SDOH,0.044444444444444446,-0.4898026451095176,-0.021769006449311894,-4.419357197078495,4.419357197078495,Lowers HAVI
16087,59.7652592318697,High Vulnerability,ACS_PCT_HH_LIMIT_ENGLISH_havi,Limited English,SDOH,0.044444444444444446,1.6303541238487065,0.07246018328216473,14.710245652933034,14.710245652933034,Increases HAVI
16087,59.7652592318697,High Vulnerability,ACS_PCT_UNINSURED_havi,Uninsured,SDOH,0.044444444444444446,0.1324311482846201,0.005885828812649783,1.1948905424104919,1.1948905424104919,Increases HAVI
16087,59.7652592318697,High Vulnerability,transport_vulnerability_havi,Transportation Vulnerability,SDOH,0.044444444444444446,-0.3942311561617814,-0.017521384718301395,-3.5570414220743656,3.5570414220743656,Lowers HAVI
16087,59.7652592318697,High Vulnerability,POS_MEDIAN_DIST_CLINIC_havi,Distance to Clinic,SDOH,0.044444444444444446,-0.6368265465879392,-0.02830340207057508,-5.745914216785771,5.745914216785771,Lowers HAVI
17001,42.45251584988729,Low Vulnerability,primary_care_providers_per_10k_havi,Primary Care Providers,Supply,0.0375,-1.431444809836068,-0.053679180368852546,-11.263539721945474,11.263539721945474,Lowers HAVI
17001,42.45251584988729,Low Vulnerability,dentists_per_10k_havi,Dentists,Supply,0.0375,-1.1674074239846572,-0.04377777839942464,-9.185921665573046,9.185921665573046,Lowers HAVI
17001,42.45251584988729,Low Vulnerability,mental_health_providers_per_10k_havi,Mental Health Providers,Supply,0.0375,-0.4236605593226508,-0.015887270974599403,-3.333637109696743,3.333637109696743,Lowers HAVI
17001,42.45251584988729,Low Vulnerability,beds_per_1000_havi,Hospital Beds,Supply,0.0375,-0.853968056986254,-0.032023802136984525,-6.719576657823659,6.719576657823659,Lowers HAVI
17001,42.45251584988729,Low Vulnerability,hospitals_per_100k_havi,Hospitals,Supply,0.0375,0.4609039097225685,0.017283896614596318,3.6266920383431698,3.6266920383431698,Increases HAVI
17001,42.45251584988729,Low Vulnerability,clinics_per_100k_havi,Rural Health Clinics,Supply,0.0375,0.0705443606014381,0.0026454135225539286,0.5550889579071792,0.5550889579071792,Increases HAVI
17001,42.45251584988729,Low Vulnerability,critical_access_per_100k_havi,Critical Access Hospitals,Supply,0.0375,0.4620409369546357,0.017326535135798838,3.6356389088793724,3.6356389088793724,Increases HAVI
17001,42.45251584988729,Low Vulnerability,POS_FQHC_RATE_havi,FQHC Access,Supply,0.0375,-0.1544625859564452,-0.005792346973366694,-1.2154121908996842,1.2154121908996842,Lowers HAVI
17001,42.45251584988729,Low Vulnerability,ACS_PCT_AGE_ABOVE65_havi,Older Adults,Demand,0.075,0.0112890901186046,0.000846681758895345,0.1776598218831603,0.1776598218831603,Increases HAVI
17001,42.45251584988729,Low Vulnerability,disease_burden_composite_havi,Disease Burden,Demand,0.075,-0.4464776261545971,-0.03348582196159478,-7.026353293674169,7.026353293674169,Lowers HAVI
17001,42.45251584988729,Low Vulnerability,ACS_PCT_AGE_0_4_havi,Children Under 5,Demand,0.075,0.4131901035796674,0.030989257768475054,6.502497494007235,6.502497494007235,Increases HAVI
17001,42.45251584988729,Low Vulnerability,ACS_PCT_DISABLE_havi,Disability,Demand,0.075,0.3013581607852107,0.022601862058890802,4.742564423319095,4.742564423319095,Increases HAVI
17001,42.45251584988729,Low Vulnerability,pers_povty_pct_23_havi,Poverty,SDOH,0.044444444444444446,-0.4199074703560955,-0.01866255423804869,-3.915976725590914,3.915976725590914,Lowers HAVI
17001,42.45251584988729,Low Vulnerability,ACS_PCT_UNEMPLOY_havi,Unemployment,SDOH,0.044444444444444446,-0.5181813808706529,-0.02303028359425124,-4.832460411821728,4.832460411821728,Lowers HAVI
17001,42.45251584988729,Low Vulnerability,ACS_PCT_RENTER_HU_COST_30PCT_havi,Housing Burden,SDOH,0.044444444444444446,-0.183407987542676,-0.008151466113007823,-1.710427799475708,1.710427799475708,Lowers HAVI
17001,42.45251584988729,Low Vulnerability,ACS_PCT_HH_NO_INTERNET_havi,No Internet,SDOH,0.044444444444444446,-0.1402037208703259,-0.006231276483125596,-1.3075130749730215,1.3075130749730215,Lowers HAVI
17001,42.45251584988729,Low Vulnerability,rural_pct_havi,Rural Population,SDOH,0.044444444444444446,-0.8955744176570346,-0.03980330745142376,-8.351955664436,8.351955664436,Lowers HAVI
17001,42.45251584988729,Low Vulnerability,ACS_PCT_HH_LIMIT_ENGLISH_havi,Limited English,SDOH,0.044444444444444446,-0.5746162992347497,-0.025538502188211097,-5.358761662516346,5.358761662516346,Lowers HAVI
17001,42.45251584988729,Low Vulnerability,ACS_PCT_UNINSURED_havi,Uninsured,SDOH,0.044444444444444446,-0.9301516138721438,-0.04134007172765084,-8.674415980514045,8.674415980514045,Lowers HAVI
17001,42.45251584988729,Low Vulnerability,transport_vulnerability_havi,Transportation Vulnerability,SDOH,0.044444444444444446,0.0340483152821815,0.0015132584569858445,0.31752807369093444,0.31752807369093444,Increases HAVI
17001,42.45251584988729,Low Vulnerability,POS_MEDIAN_DIST_CLINIC_havi,Distance to Clinic,SDOH,0.044444444444444446,-0.8091929176354208,-0.03596412967268537,-7.546378323029312,7.546378323029312,Lowers HAVI
17003,73.31511357087055,Very High Vulnerability,primary_care_providers_per_10k_havi,Primary Care Providers,Supply,0.049999999999999996,0.6858272983041132,0.03429136491520565,2.6056721102784794,2.6056721102784794,Increases HAVI
17003,73.31511357087055,Very High Vulnerability,dentists_per_10k_havi,Dentists,Supply,0.049999999999999996,-1.3112273059180266,-0.06556136529590133,-4.9817620700061,4.9817620700061,Lowers HAVI
17003,73.31511357087055,Very High Vulnerability,mental_health_providers_per_10k_havi,Mental Health Providers,Supply,0.049999999999999996,0.5661952409447674,0.028309762047238365,2.1511525597629246,2.1511525597629246,Increases HAVI
17003,73.31511357087055,Very High Vulnerability,beds_per_1000_havi,Hospital Beds,Supply,0.049999999999999996,0.7657814078666233,0.03828907039333116,2.9094427445246565,2.9094427445246565,Increases HAVI
17003,73.31511357087055,Very High Vulnerability,hospitals_per_100k_havi,Hospitals,Supply,0.049999999999999996,0.6495661390395345,0.032478306951976725,2.467904640806622,2.467904640806622,Increases HAVI
17003,73.31511357087055,Very High Vulnerability,clinics_per_100k_havi,Rural Health Clinics,Supply,0.0,0.6905408985631868,0.0,0.0,0.0,Lowers HAVI
17003,73.31511357087055,Very High Vulnerability,critical_access_per_100k_havi,Critical Access Hospitals,Supply,0.0,0.4620409369546357,0.0,0.0,0.0,Lowers HAVI
17003,73.31511357087055,Very High Vulnerability,POS_FQHC_RATE_havi,FQHC Access,Supply,0.049999999999999996,-3.579435259466491,-0.17897176297332454,-13.599392513541353,13.599392513541353,Lowers HAVI
17003,73.31511357087055,Very High Vulnerability,ACS_PCT_AGE_ABOVE65_havi,Older Adults,Demand,0.075,0.8937263498611853,0.0670294762395889,5.093318310191367,5.093318310191367,Increases HAVI
17003,73.31511357087055,Very High Vulnerability,disease_burden_composite_havi,Disease Burden,Demand,0.075,1.2655884715672971,0.09491913536754729,7.2125488259376365,7.2125488259376365,Increases HAVI
17003,73.31511357087055,Very High Vulnerability,ACS_PCT_AGE_0_4_havi,Children Under 5,Demand,0.075,-0.7624608320668793,-0.057184562405015946,-4.3452402599220274,4.3452402599220274,Lowers HAVI
